,data,rate,genre,DCT,NRG
122,[ -312  -165   117 ... -1724 -1603 -1352],22050,classical,"[-2454.           729.88253402 -1805.64257531  -307.60435855
  -362.18033989  -889.54033073     3.85878574   398.73730529
   339.81966011    71.32745962]",576639890
123,[-232 -300 -190 ...  321  999 1564],22050,classical,"[ -432.         -2677.77603022   229.70664897     3.58327912
    49.33126292    84.85281374   147.22382762   158.29509501
   165.33126292    62.3326158 ]",1071747611
124,[-1237 -2367 -2701 ...   742   101  -347],22050,classical,"[-56562.           5307.5203435    6623.92374898   -609.27552992
   4735.70300586   -567.09963851   1557.15739978    593.68234853
    856.70300586    205.62198576]",269876823
125,[ 313  611  661 ... 1022 1310 1568],22050,classical,"[ 1.19800000e+04  9.14997268e+02 -3.00670254e+03 -7.72437644e+01
 -4.43375755e+02  2.82842712e+00 -3.83568591e+02 -4.03591569e+02
 -1.98375755e+02 -5.54909503e+01]",263993729
126,[-2621 -3059 -1081 ... -2266 -2108 -1906],22050,classical,"[ 45216.         -52629.17206152   -647.64290502   2510.25193149
  -4093.19112302   3544.01918731   1303.10347539   1673.3107148
   2308.80887698    696.14841182]",906620610
127,[232 390 404 ... 430 447 398],22050,classical,"[8718.         -675.28832951 -712.74691623 -282.26493042 -134.1985205
 -154.1492783  -190.77954135 -120.10052486 -163.1985205   -51.14728744]",782679987
128,[ -628 -1515 -2281 ...  -273   462  1217],22050,classical,"[-32966.          -6309.33844967  14204.0544624     847.22477232
   2667.39850728  -1141.27034484   1095.02823219    -42.36826253
    655.39850728    -44.67038195]",296987993
129,[  229   236   118 ... -4057 -5294 -6231],22050,classical,"[24766.         -9999.67784504 -3430.27682912  2423.58920124
  1272.9693969   1551.39227792 -2177.85809355   246.42087165
  -260.0306031     52.79330441]",999448363
130,[-131 -284 -259 ...  301  327  306],22050,classical,"[-3.24400000e+03 -1.27691917e+03  8.52948252e+02  8.21501968e+02
 -9.93789057e+02  8.62670273e+02  2.61656798e+02  1.36909297e+02
  3.21094298e+00  4.52524670e+01]",770136883
131,[-1753 -2767 -2488 ...  -412  -531  -584],22050,classical,"[-50594.            721.36583513   3039.89828033    562.35922204
   1356.3226792    1059.24595822   1329.37144742   1334.8766745
   1188.3226792     392.67760462]",990792327
132,[  26   57   60 ... -132 -147 -139],22050,classical,"[-246.          817.61658945 -228.72761536  -90.32413675  -90.42956348
  -21.21320344  -46.72984028  -14.83335084  -12.42956348   -2.15283106]",2217777890
133,[-144 -217 -202 ... -159 -263 -302],22050,classical,"[-4640.            77.79802957   846.77741911  -317.39072229
   119.03946685    59.39696962   118.52426959    76.97563705
   109.03946685    25.63878504]",1740922257
134,[  517  1012  1130 ... -1117 -1096  -984],22050,classical,"[21340.         -1072.54956194 -1936.55125495 -1075.99765248
  -963.98757752  -424.26406871  -481.86018403  -362.3288449
  -323.98757752   -79.52544998]",601742876
135,[305 471 375 ... 347 461 567],22050,classical,"[-2440.          5254.48763979  1417.00644062 -2108.02110891
   198.13776741  -466.69047558   -81.07248148  -279.76468408
   -81.86223259  -124.81333774]",650354071
136,[ 55 129 105 ... -22 -27 -30],22050,classical,"[ 1934.          -697.39354114  1571.29324938 -1269.42757166
  -245.77398202   651.95245225  -556.13624629    32.57268272
  -147.77398202    26.13253558]",1545483760
137,[3468 4256 1537 ...    0   37   62],22050,classical,"[ 84216.         -19593.07130184   7060.79929585  13063.00253293
   1907.49771405  -5637.05525962  -2586.35134964  -3118.48718068
  -3110.50228595   -579.21281891]",688824098
138,[-2544 -3963 -3267 ... -2644 -3571 -4205],22050,classical,"[-26028.         -23143.5179808     763.91559482   4871.83654873
   1509.55253593   2429.61890016   1694.45063781   1795.04688821
   1683.55253593    606.07159961]",599725934
139,[-754 -978 -642 ...   50   97   55],22050,classical,"[-14906.          -1133.40510508   1228.27550225  -1240.64166001
     27.16910365     91.92388155    709.17155229    655.68346037
    440.16910365    205.81627493]",1989192975
140,[ 185  268  204 ... -173 -171 -149],22050,classical,"[ 6538.         -1294.30830589    -8.66846339   246.86463396
  -113.87228258   -32.52691193  -215.64984985  -116.42080789
  -167.87228258   -36.63409997]",1174141787
141,[-217 -301 -200 ...  113   53   39],22050,classical,"[-3688.         -1065.08141562   961.27815863  -870.35232979
   536.42335224  -316.78383797   452.1551744     93.9059223
   210.42335224    24.45563116]",1494978709
142,[ -580   541  1710 ...  -644 -1951 -3000],22050,classical,"[ 20324.           8551.6318009  -24358.92698116   1279.89146955
  -2285.43916038    161.22034611   -996.59486577    197.74637273
   -422.43916038   -131.13252892]",113048662
143,[1853 1577 1026 ...    0    0    0],22050,classical,"[-33346.          39220.08458103  -4302.68481899    222.22325875
    473.95432191    162.63455967    -85.75166719   -239.23058477
    -58.04567809    245.37931273]",192044888
144,[425 353 290 ... -86 -31  63],22050,classical,"[ 906.         2918.85773536 1323.62183048 -575.26029797   67.86725758
   29.69848481  108.30627813   42.05657963   14.86725758   29.05777779]",1064073809
145,[-2067 -1770 -1533 ...  6004  5810  5463],22050,classical,"[-16404.         -12106.48186008   1533.79871608  -1313.79237527
   -592.83976011   -656.19509294    661.41628234   -354.82790916
   -180.83976011   -171.84795927]",115069427
146,[2283 2161 1389 ...  612  440  705],22050,classical,"[20094.          6732.61338233  6661.70535495   951.54002289
   -98.47908033  -963.07943598   113.71791361  -250.11438557
  -630.47908033  -306.85407447]",95516788
147,[ 257  238  191 ... -292 -353 -332],22050,classical,"[4094.         -384.69495165 1178.05718292 -275.57169465   99.66563146
  -72.12489168    7.82775613  -14.57706899    7.66563146  -12.064176  ]",1990613254
148,[-7383 -5706 -4339 ...  3615  2720  1682],22050,classical,"[-3.18600000e+04 -4.17564572e+04 -1.80382867e+04  5.81477606e+03
  2.51404048e+03 -7.56604256e+03 -3.99307383e+03  2.70934238e+01
  2.64904048e+03  9.52874010e+02]",44899748
149,[-3799 -4987 -3946 ... -1918 -1917 -2056],22050,classical,"[-97536.           9755.91327192   -825.42200764  -5908.10977476
   2953.49754098   3371.4851327    1348.32062556   2330.42970175
   1621.49754098    424.26468792]",247354612
150,[100  45 136 ... 437 462 469],22050,classical,"[ 5.41200000e+03 -1.49918312e+03 -6.27438902e+02 -3.05264210e+02
  4.94542939e+02  1.95161472e+02  8.80080889e+01  5.53913888e+01
  9.35429390e+01 -2.74282136e+00]",2044304293
151,[  -67   -71   -49 ... -2957 -2495 -1571],22050,classical,"[-1214.            58.828439    -129.36870969   -22.55166439
   -39.86725758    32.52691193     9.42002939    67.49663351
   -42.86725758    53.35580252]",444171241
152,[-2125 -3513 -3586 ...    33    33    36],22050,classical,"[-5.52060000e+04 -3.64326587e+03  2.95711066e+03 -1.19014817e+03
  7.54396493e+03  1.31097597e+03  4.27377736e+01  2.27484122e+03
  4.11964932e+02 -1.01737808e+02]",617507965
153,[-6824 -5310 -3943 ...  -342  -359  -402],22050,classical,"[-1.28594000e+05  1.94654398e+04 -1.21413173e+04 -5.95676269e+03
 -9.38312472e+03  1.28834856e+03  1.95152728e+03 -1.44774974e+03
 -6.12471876e+00 -7.79936107e+02]",102665460
154,[-5315 -8191 -7514 ...     0     0     0],22050,classical,"[-281850.           60002.29139722   39201.93258542  -17239.62443628
    -440.96217249   -1056.41753109    5851.19573835    5777.75548929
    3719.03782751    3074.82192736]",49903030
155,[ 258  173  147 ... -958 -774 -534],22050,classical,"[-398.         2803.14416918 -548.48869985  312.71531177   85.28366545
  131.5218613    92.11485299   53.83605922   24.28366545   33.84640758]",1695498431
156,[ 1677  1530  3291 ... -1923 -3000 -4137],22050,classical,"[ 1.31718000e+05 -3.27789499e+04 -3.27792644e+04  1.31577779e+04
 -2.49792163e+02  1.64755880e+03  2.25836398e+03  1.29345316e+03
 -4.18792163e+02 -6.70870894e+01]",34807296
157,[-430 -448 -456 ...  312  633  683],22050,classical,"[-8.55200000e+03 -3.45529435e+02  2.69807071e+02 -1.78568838e+01
  8.56656315e+01 -1.41421356e+01  1.42879176e+01  6.08293850e+00
  2.16656315e+01 -3.67950612e+00]",1267525965
158,[  45  180  489 ... -864 -466  -34],22050,classical,"[ 3568.          1214.27795689   225.11036807 -3868.57222513
   493.94619129   209.30360723   175.92703654    35.31005446
    44.94619129   118.67258498]",637770886
159,[ -699 -1025 -1206 ...   759   661   479],22050,classical,"[-24198.           2677.23345065    339.91364562   1049.67924075
    924.08085308    304.05591591    428.25659776    -63.26019832
     53.08085308     26.6962461 ]",296708274
160,[-997 -721 -773 ... 1288 2725 1875],22050,classical,"[-13972.             68.95490353  -3194.58997737   1485.36894413
  -1251.27626797    743.87633381  -1406.57558505    368.02860074
   -345.27626797   -541.19060425]",262428842
161,[ -569  -558  -543 ... -1867 -1597 -1354],22050,classical,"[-1.06780000e+04 -5.35945158e+01 -3.39034706e+02  7.84373785e+00
  3.27983739e+01 -2.12132034e+01  2.96726844e+01 -1.44011205e+01
 -8.20162612e+00 -1.60845074e+01]",486806800
162,[ 836  343 -383 ...  399  426  466],22050,classical,"[-13864.          10249.63705889    529.18414773   4015.1817347
   2834.04595813  -1462.29682349   -490.45808974    -67.81602281
    321.04595813    311.87302785]",769099778
163,[-177 -203 -229 ... -241 -255 -266],22050,classical,"[-5.29800000e+03  5.94455825e+02  1.95493638e+02  9.79068733e+01
 -1.56180340e+01  1.27279221e+01  3.67047348e+01 -2.32877637e+00
  1.33819660e+01 -1.48017781e+01]",1077946086
164,[ 215  217  218 ... -346 -336 -333],22050,classical,"[3820.          372.28637222 -149.05087024   37.13319103  -21.70820393
   19.79898987  -39.54539265    4.86571022    8.29179607   19.19135343]",2007702489
165,[   43    42    43 ... -2332 -2522 -2465],22050,classical,"[1332.         -288.4233464    23.82941347    9.37325879   29.50657781
  -19.79898987   25.2420097   -18.15739355    8.50657781   -7.90090705]",871558682
166,[  322   296   238 ... -5749 -5849 -5776],22050,classical,"[ 264.         3225.78723845  -98.80387657  -11.65260913    5.14589803
   36.76955262  -40.03490945    9.79766936  -11.85410197   -7.27424553]",816555964
167,[  -36   -34   -36 ... -1318  -531   174],22050,classical,"[-626.          -25.9559567   -35.30760396   16.07355858   12.05572809
  -12.72792206    1.83660073    6.17406364  -29.94427191   16.05646177]",1193239302
168,[ 350 1050 1857 ...  569  574  595],22050,classical,"[ 27198.           3882.938955   -10888.03404532  -3775.03722177
   -308.56422528    683.06515063   -522.91933211   -206.22549941
   -232.56422528    153.88986107]",349145921
169,[1462 1273 1015 ... -299 -305 -300],22050,classical,"[-3.76000000e+03  1.77892417e+04 -1.64533507e+03 -2.01724435e+02
  1.07393998e+03 -4.78004184e+02  2.08080492e+02  6.00950268e+00
  1.08939980e+02 -9.72745939e+01]",654580550
170,[-591 -702 -616 ... 1958 2015 2005],22050,classical,"[-14550.           2518.3465063   -1820.8785958    -604.07838739
    960.78403202    142.8355698     462.34309701     65.00121364
   -169.21596798    130.31890999]",1012196980
171,[ 27 267 393 ...  66 396 454],22050,classical,"[ 4034.          1798.97416077 -2688.46960627  -295.36168004
  -402.40517163  -239.00209204  -260.4921806    -64.48634437
   -69.40517163   -34.39415993]",591244007
172,[1036  866  808 ...  538  342  227],22050,classical,"[ 1.41660000e+04  2.53064364e+03 -5.87762485e+02  9.40489552e+02
  3.58739540e+02  1.93747258e+02 -1.29306848e+02  2.19500707e+02
  5.73954017e+00  2.93280772e+02]",
173,[197  78 122 ... 277 595 776],22050,classical,"[-1.34380000e+04  1.16488365e+04 -4.80667926e+03  2.81889407e+03
 -2.10441093e+03  1.27703485e+03 -4.31409884e+02  6.08494014e+02
  6.95890702e+01 -8.46040113e+00]",
174,[ 765  940  886 ... -673  -50  432],22050,classical,"[ 1.54840000e+04  1.38633194e+03 -1.08256231e+02 -1.96919068e+03
  2.25265202e+03 -2.42679047e+03  1.14490418e+03 -7.49500990e+02
 -1.43479773e+01 -2.45699192e+02]",
175,[ -12  -94 -174 ...  302  245  175],22050,classical,"[-4.42400000e+03  1.35505798e+03  2.45912145e+02  3.15347089e+02
  2.43164079e+02  3.67695526e+01  2.31779414e+01 -3.71892480e+00
  2.51640786e+01 -2.34150514e+01]",
176,[344 432 470 ... 278 416 477],22050,classical,"[13712.         -3965.59441517  1383.98446536  -538.93146984
  -237.01818062  -130.10764774   -48.90807335   -19.2612082
   -38.01818062   -14.6564336 ]",
177,[ 197  114   35 ... -232 -263 -297],22050,classical,"[-3104.          3121.49563115     8.61250921   329.12693229
    51.6869177     90.50966799    15.83744566    40.49338037
     8.6869177      8.29296758]",
178,[ 55  86 113 ... -70 -75 -80],22050,classical,"[ 3.44800000e+03 -9.60219948e+02 -9.79713329e+01 -8.91646051e+01
 -1.19442719e+01 -3.67695526e+01 -1.58624691e+01 -1.31999138e+01
 -5.94427191e+00 -1.04243315e+00]",
179,[-584 -547 -487 ... -174 -179 -180],22050,classical,"[-9.14000000e+03 -3.41484242e+02 -1.05484384e+03  9.04639588e+01
 -8.09016994e+00  5.65685425e+00 -1.57947005e+01  5.69706287e+00
 -3.09016994e+00  5.72855539e-01]",
180,[-1327 -1320 -1303 ...   419   372   314],22050,classical,"[-2.37980000e+04 -1.65909654e+03  3.33368856e+02 -6.11991720e+01
  5.23606798e+00 -1.83847763e+01  2.20273943e+01  1.00642228e+01
 -7.63932023e-01 -2.15418917e+01]",
181,[-1094  -844  -546 ...   531  -223  -744],22050,classical,"[-1.11380000e+04 -1.75373972e+03 -2.11429352e+03 -1.67039413e+03
  1.87614928e+02 -5.27501659e+02  2.31058246e+02 -2.09827411e+02
  1.36614928e+02 -8.05448843e+00]",
182,[-311 -256 -182 ...  296 -154 -493],22050,classical,"[-1614.         -1316.97265026 -1121.695311     193.00097278
  -197.07390871   137.17871555   -64.99714824    28.69548284
   -60.07390871    -7.88874097]",
183,[862 753 589 ... 427 189 -60],22050,classical,"[-4212.         11916.60396119 -1829.38145301   940.12359543
  -397.46089972   311.12698372  -144.87408113   125.53204022
   -56.46089972    34.9193977 ]",
184,[-1299 -1194 -1013 ... -1215  -512   380],22050,classical,"[-1.02760000e+04 -6.63021344e+03 -1.70812027e+03  3.73219459e+02
  4.97426458e+01 -6.78822510e+01  2.47010514e+01 -3.07067202e+01
 -7.25735421e+00 -1.28865617e+01]",
185,[ -33   75  128 ...  -98 -344 -231],22050,classical,"[-3290.          3106.1599188   -765.37007439  -954.24588452
   -26.50657781  -103.23759005   -97.12697478   -40.75087788
   -11.50657781    -7.53104898]",
186,[-460 -487 -625 ... -326 -193  -78],22050,classical,"[-1.10900000e+04 -1.98245110e+03  4.06669178e+03 -9.17825049e+02
  9.47213595e+00 -1.71119841e+02  8.24499154e+00 -8.12860684e+01
 -5.27864045e-01 -8.08614633e+00]",
187,[ 352  474  542 ... 2983 2761 2314],22050,classical,"[ 1.07600000e+04 -1.08659083e+03  1.88661775e+02 -5.51092893e+02
 -4.98654395e+02  3.95979797e+01 -1.43637511e+02  2.93890329e+00
 -5.36543952e+01 -5.99481669e-01]",
188,[ -256  -258  -254 ...  1743   103 -1539],22050,classical,"[-3.75200000e+03 -8.68404529e+02  1.47042756e+02  3.63143628e+00
  2.09442719e+01  1.41421356e+01  1.72750654e+01 -8.61379642e+00
 -3.05572809e+00 -1.03047822e+01]",
189,[-954 -615  557 ...  397  349  286],22050,classical,"[-6984.          3059.0396167  -3335.10845421 -7541.36689559
  -876.58669776   783.47431355  1053.74645844   -84.14228816
  1225.41330224   110.13648355]",
190,[ 938  433 -716 ...  -52   61  161],22050,classical,"[-19424.          11297.22271702   4592.90650003   2975.57147205
   1847.98757752   -214.96046148    530.61274197  -1106.60806796
   -560.01242248   -415.50436911]",
191,[  -13   524   874 ... -3136 -1868  -826],22050,classical,"[ 5012.          -376.79127529  5453.83490491 -7567.39400635
  1224.08779746 -2684.17734138    69.06395615    41.00740147
   473.08779746   -37.50574074]",
192,[  863  1578  1726 ... -4106 -4707 -3622],22050,classical,"[15086.          8650.41785494 -1534.33237259 -5117.75716233
   565.9210663  -2199.10208949  -154.415577     211.20651246
 -1022.0789337   -190.79929658]",
193,[-2383 -4121 -3930 ...  -545  -316   -55],22050,classical,"[-10986.         -45215.95466312  18035.53934769   5874.82741614
   -673.06193933   3172.0810204     616.18214657   3013.19567058
   1334.93806067    599.60869269]",
194,[175 106 -60 ... -52 -72 -67],22050,classical,"[ 564.          476.59840947  -12.28571068 1099.60575944  101.07701433
  127.27922061  -86.45265359  -73.26268754 -165.92298567  -46.19208274]",
195,[ -23  -34  -68 ... -257 -242 -316],22050,classical,"[-2.00800000e+03  1.65995468e+01  1.18904586e+03 -4.08734299e+02
  3.60679775e-01  2.82842712e+01 -6.94978480e+01 -6.86560469e+00
  4.43606798e+01  5.79582796e+00]",
196,[-2647 -3192 -1280 ...   -61 -1408 -1907],22050,classical,"[-49998.           4785.23510688    212.58032992 -16089.30806032
   3600.67669463   3768.87914372   1361.59267159   1938.71991585
   1839.67669463    698.0373914 ]",
197,[ -805 -1516 -1299 ...  1391  1487  1476],22050,classical,"[ -6408.         -10440.56094179   1699.90169681   -696.43212889
   4408.03043003  -1105.91500578   2349.1528731     376.38479461
    357.03043003    151.31423231]",
